,Id,Name,NF_Stage_Duration__c,StageName,NF_Stage_Change_Count__c,NF_Days_Through_Closing__c,NF_Days_Through_Qualified__c,Amount,NF_Client_Rev_Mil__c,NF_Client_Size_Employee__c,NF_Rev_T24M_Category__c,NF_Ratio_Identified_To_Total_Days__c,NF_Ratio_Validated_To_Total_Days__c,NF_Ratio_Qualified_To_Total_Days__c,NF_Deal_Size_Category__c,NF_Subgroup__c_Batteries & Accessories,NF_Subgroup__c_Car Electronics,NF_Subgroup__c_Exterior Accessories,NF_Subgroup__c_Garage & Car Care,NF_Subgroup__c_Interior Accessories,NF_Subgroup__c_Motorcycle Parts,NF_Subgroup__c_Performance Parts,NF_Subgroup__c_Replacement Parts,NF_Subgroup__c_Shelters & RV,NF_Subgroup__c_Tires & Wheels,NF_Subgroup__c_Towing & Hitches,NF_Group__c_Car Accessories,NF_Group__c_Car Electronics,NF_Group__c_Performance & Non-auto,NF_Group__c_Tires & Wheels,NF_Region__c_Mid-Atlantic,NF_Region__c_Midwest,NF_Region__c_Northeast,NF_Region__c_Northwest,NF_Region__c_Pacific,NF_Region__c_Southeast,NF_Region__c_Southwest,NF_Route__c_Fields Sales,NF_Route__c_Other,NF_Route__c_Reseller,NF_Route__c_Telecoverage,NF_Route__c_Telesales,MainCompetitors__c_Known,MainCompetitors__c_None,MainCompetitors__c_Unknown
1966,0061N00000VboDxQAJ,9626052,0.126984126984,1.0,0.0,0.0,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1967,0061N00000VboDyQAJ,6472448,0.698412698413,0.0,0.1875,0.0874316939891,0.0874316939891,0.01,0.25,0.0,0.0,0.0,0.69314718056,0.0,0.166666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1968,0061N00000VboDzQAJ,7481720,0.428571428571,0.0,0.125,0.0601092896175,0.0601092896175,0.126,0.5,0.5,0.0,0.0622421364634,0.660510346034,0.0,0.666666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1969,0061N00000VboE0QAJ,8167555,0.126984126984,0.0,0.125,0.131147540984,0.131147540984,0.0162,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.166666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1970,0061N00000VboE1QAJ,7162828,0.222222222222,0.0,0.1875,0.273224043716,0.273224043716,0.3,0.0,0.0,0.0,0.561917137797,0.219912737852,0.0,0.833333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1971,0061N00000VboE2QAJ,8191321,0.301587301587,1.0,0.125,0.016393442623,0.016393442623,0.01,0.0,0.0,0.0,0.0,0.470003629246,0.336472236621,0.166666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1972,0061N00000VboE3QAJ,9624269,0.031746031746,1.0,0.125,0.00546448087432,0.00546448087432,0.014106,0.0,0.0,1.0,0.0,0.69314718056,0.0,0.166666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1973,0061N00000VboE4QAJ,9384560,0.166666666667,0.0,0.1875,0.016393442623,0.016393442623,0.165,0.0,0.0,0.0,0.0,0.575364269904,0.200670513644,0.666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1974,0061N00000VboE5QAJ,7132671,0.626984126984,1.0,0.0,0.0,0.0,0.005217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1975,0061N00000VboE6QAJ,8139545,0.293650793651,1.0,0.125,0.0218579234973,0.0218579234973,0.8,0.0,0.0,1.0,0.0,0.0224725891854,0.681718622667,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1976,0061N00000VboE7QAJ,7973560,0.150793650794,0.0,0.125,0.153005464481,0.153005464481,0.1,0.0,0.0,0.0,0.223849701931,0.559111089168,0.0,0.666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1977,0061N00000VboE8QAJ,9511399,0.126984126984,0.0,0.0625,0.0,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1978,0061N00000VboE9QAJ,7792511,0.238095238095,0.0,0.25,0.0765027322404,0.0765027322404,0.096,0.0,0.0,0.0,0.432864298512,0.37729400257,0.0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1979,0061N00000VboEAQAZ,9560713,0.0952380952381,1.0,0.0625,0.0327868852459,0.0327868852459,0.000855,0.0,0.0,0.0,0.69314718056,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1980,0061N00000VboEBQAZ,5916851,1.0,1.0,0.0625,0.0,0.0,0.123142,0.5,0.25,0.0,0.0,0.0,0.0,0.666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1981,0061N00000VboECQAZ,6700704,0.515873015873,0.0,0.0625,0.169398907104,0.169398907104,0.001,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1982,0061N00000VboEDQAZ,7800725,0.277777777778,0.0,0.125,0.0983606557377,0.0983606557377,0.13,0.0,0.0,0.0,0.00547995756778,0.690395899254,0.0,0.666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1983,0061N00000VboEEQAZ,8269624,0.222222222222,1.0,0.125,0.0546448087432,0.0546448087432,0.159687,0.0,0.0,0.0,0.0,0.572783568078,0.204412413768,0.666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1984,0061N00000VboEFQAZ,9399376,0.0634920634921,1.0,0.125,0.0874316939891,0.0874316939891,0.5,0.0,0.0,1.0,0.572676411181,0.0,0.204567275741,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1985,0061N00000VboEGQAZ,7784891,0.126984126984,0.0,0.125,0.20218579235,0.20218579235,0.038753,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1986,0061N00000VboEHQAZ,8038216,0.126984126984,0.0,0.125,0.158469945355,0.158469945355,0.006134,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1987,0061N00000VboEIQAZ,7843078,0.277777777778,0.0,0.0625,0.0928961748634,0.0928961748634,0.00624,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1988,0061N00000VboEJQAZ,7381673,0.539682539683,0.0,0.0625,0.00546448087432,0.00546448087432,0.5,1.0,0.0,0.0,0.0,0.69314718056,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1989,0061N00000VboEKQAZ,8096327,0.333333333333,1.0,0.0625,0.00546448087432,0.0,0.021686,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1990,0061N00000VboELQAZ,6909396,0.507936507937,0.0,0.0625,0.125683060109,0.125683060109,0.01,0.0,0.5,0.0,0.0,0.69314718056,0.0,0.166666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1991,0061N00000VboEMQAZ,8212319,0.309523809524,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1992,0061N00000VboENQAZ,7979769,0.126984126984,0.0,0.3125,0.169398907104,0.169398907104,0.05,0.0,0.0,0.75,0.0,0.0129448526949,0.686611368597,0.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1993,0061N00000VboEOQAZ,5431099,0.650793650794,0.0,0.1875,0.366120218579,0.366120218579,0.064417,0.0,0.5,0.0,0.102980686109,0.0563321281155,0.606270885355,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1994,0061N00000VboEPQAZ,6676764,0.674603174603,0.0,0.0625,0.0601092896175,0.0601092896175,0.0,0.75,1.0,0.0,0.69314718056,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1995,0061N00000VboEQQAZ,6819123,0.68253968254,1.0,0.25,0.0218579234973,0.0218579234973,0.011191,0.0,0.5,0.0,0.405465108108,0.0246926125904,0.388657989792,0.166666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1996,0061N00000VboERQAZ,8466246,0.190476190476,1.0,0.0625,0.0273224043716,0.0273224043716,0.002,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1997,0061N00000VboESQAZ,9757907,0.047619047619,1.0,0.125,0.0327868852459,0.0,0.27,0.0,0.0,0.0,0.0,0.0173918806429,0.0,0.833333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1998,0061N00000VboETQAZ,7250706,0.579365079365,0.0,0.0625,0.00546448087432,0.00546448087432,0.1,0.0,0.25,0.0,0.69314718056,0.0,0.0,0.666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1999,0061N00000VboEUQAZ,7892875,0.126984126984,0.0,0.1875,0.180327868852,0.180327868852,0.065789,0.0,0.0,0.0,0.479429069893,0.325590386324,0.0,0.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2000,0061N00000VboUdQAJ,7649578,0.452380952381,0.0,0.0625,0.0109289617486,0.0109289617486,0.006,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2001,0061N00000VboUeQAJ,6892299,0.507936507937,0.0,0.125,0.131147540984,0.131147540984,0.178,1.0,0.0,0.0,0.0,0.0578669405534,0.662907536598,0.666666666667,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2002,0061N00000VboUfQAJ,4940297,0.65873015873,0.0,0.0625,0.475409836066,0.475409836066,0.01,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.166666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2003,0061N00000VboUgQAJ,9841492,0.0793650793651,1.0,0.0,0.0,0.0,0.096413,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2004,0061N00000VboUhQAJ,7038807,0.626984126984,0.0,0.0625,0.0218579234973,0.0218579234973,0.015501,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.166666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2005,0061N00000VboUiQAJ,7874976,0.277777777778,0.0,0.0625,0.0874316939891,0.0874316939891,0.085,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2006,0061N00000VboUjQAJ,6949048,0.388888888889,0.0,0.1875,0.20218579235,0.20218579235,0.004,0.75,0.5,0.0,0.0,0.639987935843,0.0985250067063,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2007,0061N00000VboUkQAJ,7473522,0.349206349206,0.0,0.0625,0.120218579235,0.120218579235,0.03,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2008,0061N00000VboUlQAJ,6058403,0.333333333333,1.0,0.3125,0.174863387978,0.174863387978,0.037,0.0,0.75,0.0,0.178184678366,0.0483481617388,0.562707005196,0.333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2009,0061N00000VboUmQAJ,8363372,0.269841269841,1.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2010,0061N00000VboUnQAJ,7343023,0.52380952381,1.0,0.3125,0.0273224043716,0.0273224043716,0.14,0.5,0.25,0.0,0.0,0.635988825544,0.0183496113954,0.666666666667,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2011,0061N00000VboUoQAJ,7253899,0.404761904762,0.0,0.1875,0.131147540984,0.131147540984,0.06185,0.5,0.75,0.0,0.0,0.654598641447,0.0729065364331,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2012,0061N00000VboUpQAJ,8093073,0.293650793651,1.0,0.0625,0.0382513661202,0.0382513661202,0.376696,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.833333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2013,0061N00000VboUqQAJ,7651865,0.349206349206,0.0,0.125,0.0819672131148,0.0819672131148,0.02,0.0,0.0,0.0,0.123614002479,0.625093689146,0.0,0.166666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2014,0061N00000VboUrQAJ,8253962,0.293650793651,1.0,0.0625,0.00546448087432,0.00546448087432,0.015001,0.0,0.0,0.25,0.0,0.69314718056,0.0,0.166666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2015,0061N00000VboUsQAJ,8064404,0.18253968254,1.0,0.125,0.120218579235,0.0,0.025,0.0,0.0,0.0,0.0,0.00457651177626,0.0,0.333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2016,0061N00000VboUtQAJ,6578598,0.190476190476,1.0,0.0625,0.0,0.0,0.00055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2017,0061N00000VboUuQAJ,6759242,0.722222222222,0.0,0.0625,0.016393442623,0.016393442623,0.3,0.5,0.75,0.0,0.69314718056,0.0,0.0,0.833333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2018,0061N00000VboUvQAJ,7242533,0.325396825397,1.0,0.1875,0.0655737704918,0.0655737704918,0.058701,0.0,0.0,0.0,0.0,0.0257525384753,0.680017867092,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2019,0061N00000VboUwQAJ,9626217,0.126984126984,1.0,0.0,0.0,0.0,0.007764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2020,0061N00000VboUxQAJ,7854724,0.404761904762,1.0,0.0,0.0,0.0,0.034275,0.0,0.0,0.25,0.0,0.0,0.0,0.333333333333,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2021,0061N00000VboUyQAJ,7592560,0.206349206349,0.0,0.25,0.191256830601,0.191256830601,0.2,0.0,0.0,0.0,0.0198026272962,0.683096844706,0.0,0.666666666667,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2022,0061N00000VboUzQAJ,8283181,0.126984126984,0.0,0.0625,0.109289617486,0.109289617486,0.01,0.0,0.0,0.5,0.0,0.69314718056,0.0,0.166666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2023,0061N00000VboV0QAJ,9640797,0.103174603175,0.0,0.0625,0.016393442623,0.016393442623,0.5,0.0,0.0,0.0,0.69314718056,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2024,0061N00000VboV1QAJ,7151572,0.47619047619,0.0,0.0625,0.103825136612,0.103825136612,0.0093,1.0,0.5,0.0,0.0,0.0,0.69314718056,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2025,0061N00000VboV2QAJ,7003920,0.611111111111,0.0,0.0625,0.0382513661202,0.0382513661202,0.2,0.0,0.0,0.0,0.0,0.0,0.69314718056,0.666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2026,0061N00000VboV3QAJ,7202503,0.595238095238,0.0,0.0625,0.00546448087432,0.00546448087432,0.015,1.0,0.0,0.0,0.0,0.69314718056,0.0,0.166666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2027,0061N00000VboV4QAJ,7343967,0.531746031746,1.0,0.125,0.0218579234973,0.0218579234973,0.29,0.0,1.0,0.25,0.0,0.182321556794,0.587786664902,0.833333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2028,0061N00000VboV5QAJ,8162066,0.18253968254,1.0,0.1875,0.0983606557377,0.0601092896175,0.444,0.0,0.0,0.0,0.220893822571,0.298855664717,0.0,0.833333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2029,0061N00000VboV6QAJ,6729323,0.722222222222,1.0,0.1875,0.0109289617486,0.0109289617486,0.085258,0.75,0.0,0.0,0.0,0.510825823766,0.287681822452,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2030,0061N00000VboV7QAJ,6316040,0.325396825397,1.0,0.1875,0.0601092896175,0.0601092896175,0.105,0.0,0.0,0.0,0.0,0.00904992561,0.688591318362,0.666666666667,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2031,0061N00000VboV8QAJ,8342893,0.0555555555556,0.0,0.0625,0.147540983607,0.147540983607,0.046504,0.0,0.0,0.0,0.69314718056,0.0,0.0,0.333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2032,0061N00000VboV9QAJ,9496826,0.142857142857,1.0,0.125,0.016393442623,0.0109289617486,0.3,0.0,0.0,0.0,0.0,0.0,0.405465108108,0.833333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2033,0061N00000VboVAQAZ,7847594,0.015873015873,0.0,0.25,0.267759562842,0.267759562842,0.017,0.0,0.0,0.0,0.0,0.372266757405,0.437596649796,0.166666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2034,0061N00000VboVBQAZ,6291995,0.190476190476,1.0,0.25,0.0273224043716,0.00546448087432,0.028,0.0,0.0,0.0,0.0,0.0,0.246860077932,0.333333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2035,0061N00000VboVCQAZ,7020277,0.650793650794,1.0,0.0625,0.00546448087432,0.00546448087432,0.017,0.25,0.0,0.0,0.69314718056,0.0,0.0,0.166666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2036,0061N00000VboVDQAZ,8101382,0.293650793651,1.0,0.0625,0.0327868852459,0.0327868852459,0.003987,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2037,0061N00000VboVEQAZ,7998351,0.373015873016,0.0,0.0,0.0,0.0,0.092105,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2038,0061N00000VboVFQAZ,7590946,0.444444444444,0.0,0.0625,0.0273224043716,0.0273224043716,0.02,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.166666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2039,0061N00000VboVGQAZ,6665688,0.587301587302,0.0,0.1875,0.125683060109,0.125683060109,0.105,0.0,0.0,0.0,0.461635589659,0.0434846864077,0.313999461938,0.666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2040,0061N00000VboVHQAZ,7688388,0.365079365079,0.0,0.375,0.0655737704918,0.0437158469945,0.218,0.0,0.0,0.0,0.0,0.243622028604,0.358397259901,0.666666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2041,0061N00000VboVIQAZ,7349806,0.460317460317,1.0,0.125,0.0710382513661,0.0710382513661,0.01944,0.75,0.5,0.25,0.0,0.638231543932,0.101536212323,0.166666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2042,0061N00000VboVJQAZ,9555659,0.00793650793651,1.0,0.125,0.0983606557377,0.0218579234973,0.013,0.0,0.0,0.25,0.0,0.200154107508,0.0,0.166666666667,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2043,0061N00000VboVKQAZ,9730196,0.0793650793651,1.0,0.1875,0.016393442623,0.016393442623,0.021,0.0,0.0,0.0,0.129211701177,0.21622285847,0.48285198449,0.166666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2044,0061N00000VboVLQAZ,7583060,0.134920634921,0.0,0.25,0.207650273224,0.0,0.11068,0.0,0.0,0.0,0.0,0.00266344986624,0.0,0.666666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2045,0061N00000VboVMQAZ,7394820,0.388888888889,1.0,0.3125,0.016393442623,0.0109289617486,0.0075,0.0,0.5,0.25,0.0,0.0377407724272,0.430783216092,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2046,0061N00000VboVNQAZ,7872099,0.031746031746,0.0,0.125,0.251366120219,0.251366120219,0.1,0.0,0.0,0.0,0.00862073446022,0.688808783309,0.0,0.666666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2047,0061N00000VboVOQAZ,8359802,0.126984126984,0.0,0.125,0.0983606557377,0.0983606557377,0.05,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2048,0061N00000VboVPQAZ,8104093,0.0873015873016,0.0,0.0625,0.0,0.0,0.101,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2049,0061N00000VboVQQAZ,7235791,0.238095238095,0.0,0.0625,0.245901639344,0.245901639344,0.1,1.0,0.75,0.0,0.69314718056,0.0,0.0,0.666666666667,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2050,0061N00000VboVRQAZ,9850447,0.0555555555556,1.0,0.0625,0.0109289617486,0.0109289617486,0.015,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.166666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2051,0061N00000VboVSQAZ,6809934,0.706349206349,0.0,0.0625,0.0109289617486,0.0109289617486,0.012401,0.75,0.75,0.5,0.0,0.69314718056,0.0,0.166666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2052,0061N00000VboVTQAZ,8500632,0.15873015873,1.0,0.0625,0.0491803278689,0.0491803278689,0.01,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.166666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2053,0061N00000VboVUQAZ,7777579,0.325396825397,1.0,0.0625,0.0655737704918,0.0655737704918,0.011,0.0,0.0,0.75,0.0,0.0,0.69314718056,0.166666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2054,0061N00000VboVVQAZ,6348544,0.714285714286,1.0,0.1875,0.109289617486,0.0983606557377,0.026343,0.75,1.0,0.0,0.0,0.265039912496,0.474347306804,0.333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
